Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-04-21 20:00:00,Switzerland,Switzerland,CH,42.58,66.2,94.2,48.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-21 21:00:00,Switzerland,Switzerland,CH,78.59,105.92,90.44,47.93,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-21 22:00:00,Switzerland,Switzerland,CH,109.01,139.74,87.1,47.42,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-21 23:00:00,Switzerland,Switzerland,CH,116.09,147.49,86.27,45.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 00:00:00,Switzerland,Switzerland,CH,115.54,146.68,86.47,44.67,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 01:00:00,Switzerland,Switzerland,CH,99.38,128.84,88.17,44.0,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 02:00:00,Switzerland,Switzerland,CH,99.63,129.29,87.88,43.06,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 03:00:00,Switzerland,Switzerland,CH,89.54,118.76,88.76,46.34,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 04:00:00,Switzerland,Switzerland,CH,65.7,92.01,91.42,48.64,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 05:00:00,Switzerland,Switzerland,CH,28.18,50.24,96.05,54.98,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 06:00:00,Switzerland,Switzerland,CH,51.83,76.31,94.58,62.05,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 07:00:00,Switzerland,Switzerland,CH,89.82,118.83,90.63,61.12,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 08:00:00,Switzerland,Switzerland,CH,100.8,132.29,88.81,59.13,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 09:00:00,Switzerland,Switzerland,CH,86.72,117.17,89.96,59.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 10:00:00,Switzerland,Switzerland,CH,77.66,106.89,91.14,60.57,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 11:00:00,Switzerland,Switzerland,CH,73.13,101.95,91.38,59.89,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 12:00:00,Switzerland,Switzerland,CH,71.8,100.44,91.43,59.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 13:00:00,Switzerland,Switzerland,CH,72.63,101.22,91.4,58.93,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 14:00:00,Switzerland,Switzerland,CH,75.19,103.55,91.26,58.01,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 15:00:00,Switzerland,Switzerland,CH,73.85,102.26,91.29,57.57,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 16:00:00,Switzerland,Switzerland,CH,64.09,90.78,92.88,58.27,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 17:00:00,Switzerland,Switzerland,CH,69.36,95.84,92.86,59.85,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 18:00:00,Switzerland,Switzerland,CH,83.62,111.03,91.62,60.85,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 19:00:00,Switzerland,Switzerland,CH,87.38,115.76,90.69,58.39,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 20:00:00,Switzerland,Switzerland,CH,99.69,129.28,89.33,54.88,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 21:00:00,Switzerland,Switzerland,CH,108.35,139.1,88.14,53.89,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 22:00:00,Switzerland,Switzerland,CH,104.74,135.11,88.4,52.73,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 23:00:00,Switzerland,Switzerland,CH,108.6,139.49,88.23,52.24,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 00:00:00,Switzerland,Switzerland,CH,122.08,154.36,86.84,51.23,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 01:00:00,Switzerland,Switzerland,CH,129.08,162.1,86.13,50.61,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 02:00:00,Switzerland,Switzerland,CH,122.49,154.95,86.73,50.13,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 03:00:00,Switzerland,Switzerland,CH,114.83,146.6,87.43,49.23,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 04:00:00,Switzerland,Switzerland,CH,105.85,136.96,88.35,50.48,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 05:00:00,Switzerland,Switzerland,CH,99.27,130.17,89.12,54.36,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 06:00:00,Switzerland,Switzerland,CH,89.35,119.6,90.19,57.35,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 07:00:00,Switzerland,Switzerland,CH,66.51,94.68,92.48,57.6,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 08:00:00,Switzerland,Switzerland,CH,45.62,71.77,94.61,57.34,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 09:00:00,Switzerland,Switzerland,CH,46.81,73.57,94.24,58.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 10:00:00,Switzerland,Switzerland,CH,36.59,61.77,95.12,56.1,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 11:00:00,Switzerland,Switzerland,CH,42.54,68.88,94.32,55.46,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 12:00:00,Switzerland,Switzerland,CH,48.09,75.68,93.42,55.77,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 13:00:00,Switzerland,Switzerland,CH,50.66,78.76,93.32,56.51,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 14:00:00,Switzerland,Switzerland,CH,59.2,88.24,92.38,57.44,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 15:00:00,Switzerland,Switzerland,CH,82.02,112.61,90.26,57.51,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 16:00:00,Switzerland,Switzerland,CH,104.25,136.34,88.12,58.49,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 17:00:00,Switzerland,Switzerland,CH,106.67,137.24,88.86,59.22,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 18:00:00,Switzerland,Switzerland,CH,101.28,130.8,89.53,58.94,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 19:00:00,Switzerland,Switzerland,CH,100.5,130.32,89.11,57.24,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 20:00:00,Switzerland,Switzerland,CH,92.56,121.65,89.81,54.22,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 21:00:00,Switzerland,Switzerland,CH,99.09,129.08,89.01,53.7,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 22:00:00,Switzerland,Switzerland,CH,90.67,119.36,90.3,52.39,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 23:00:00,Switzerland,Switzerland,CH,90.66,119.55,90.44,52.68,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 00:00:00,Switzerland,Switzerland,CH,97.8,127.75,89.62,52.21,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 01:00:00,Switzerland,Switzerland,CH,97.64,127.8,89.59,52.25,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 02:00:00,Switzerland,Switzerland,CH,92.76,122.56,90.04,51.73,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 03:00:00,Switzerland,Switzerland,CH,102.46,133.33,89.08,52.25,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 04:00:00,Switzerland,Switzerland,CH,101.06,131.96,89.31,53.11,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 05:00:00,Switzerland,Switzerland,CH,93.51,123.55,90.2,55.31,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 06:00:00,Switzerland,Switzerland,CH,79.61,108.2,91.68,57.56,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 07:00:00,Switzerland,Switzerland,CH,51.4,76.74,94.59,55.97,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 08:00:00,Switzerland,Switzerland,CH,19.07,40.47,97.91,54.53,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 09:00:00,Switzerland,Switzerland,CH,21.04,42.93,97.54,52.93,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 10:00:00,Switzerland,Switzerland,CH,20.08,41.54,97.67,52.55,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 11:00:00,Switzerland,Switzerland,CH,21.45,43.53,96.95,51.13,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 12:00:00,Switzerland,Switzerland,CH,19.46,40.89,97.64,50.6,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 13:00:00,Switzerland,Switzerland,CH,25.38,47.6,97.1,50.19,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 14:00:00,Switzerland,Switzerland,CH,36.72,60.41,95.98,52.89,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 15:00:00,Switzerland,Switzerland,CH,65.69,92.23,93.1,56.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 16:00:00,Switzerland,Switzerland,CH,68.52,94.96,92.7,56.76,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 17:00:00,Switzerland,Switzerland,CH,79.84,106.59,91.93,59.66,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 18:00:00,Switzerland,Switzerland,CH,100.67,128.43,90.11,59.14,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 19:00:00,Switzerland,Switzerland,CH,100.25,127.35,90.1,56.9,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 20:00:00,Switzerland,Switzerland,CH,116.7,144.85,88.65,55.26,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 21:00:00,Switzerland,Switzerland,CH,114.19,143.43,88.22,52.51,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 22:00:00,Switzerland,Switzerland,CH,94.12,122.77,89.37,48.9,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 23:00:00,Switzerland,Switzerland,CH,105.68,136.39,87.49,47.1,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 00:00:00,Switzerland,Switzerland,CH,109.83,140.28,87.49,46.35,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 01:00:00,Switzerland,Switzerland,CH,103.14,133.64,87.48,46.04,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 02:00:00,Switzerland,Switzerland,CH,101.29,131.08,88.12,47.89,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 03:00:00,Switzerland,Switzerland,CH,67.6,94.11,91.4,51.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 04:00:00,Switzerland,Switzerland,CH,28.83,53.09,94.26,52.81,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 05:00:00,Switzerland,Switzerland,CH,31.4,57.13,93.44,55.91,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 06:00:00,Switzerland,Switzerland,CH,31.88,58.22,93.28,58.53,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 07:00:00,Switzerland,Switzerland,CH,40.48,68.92,91.44,58.36,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 08:00:00,Switzerland,Switzerland,CH,40.9,69.5,91.23,56.17,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 09:00:00,Switzerland,Switzerland,CH,41.83,70.42,91.19,56.13,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 10:00:00,Switzerland,Switzerland,CH,38.76,66.31,92.05,56.99,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 11:00:00,Switzerland,Switzerland,CH,45.95,75.04,90.39,54.88,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 12:00:00,Switzerland,Switzerland,CH,54.28,84.09,89.59,52.93,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 13:00:00,Switzerland,Switzerland,CH,58.58,87.65,90.32,52.79,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 14:00:00,Switzerland,Switzerland,CH,45.07,71.72,92.59,54.24,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 15:00:00,Switzerland,Switzerland,CH,32.81,58.63,93.34,54.82,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 16:00:00,Switzerland,Switzerland,CH,15.12,37.56,96.75,58.5,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 17:00:00,Switzerland,Switzerland,CH,0.0,19.53,100.0,62.78,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 18:00:00,Switzerland,Switzerland,CH,0.0,19.43,100.0,61.95,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 19:00:00,Switzerland,Switzerland,CH,0.37,19.55,99.96,59.74,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 20:00:00,Switzerland,Switzerland,CH,3.55,22.6,99.58,57.28,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 21:00:00,Switzerland,Switzerland,CH,67.42,93.67,92.09,53.81,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 22:00:00,Switzerland,Switzerland,CH,124.88,158.51,84.74,47.63,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 23:00:00,Switzerland,Switzerland,CH,130.02,164.28,84.3,47.29,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 00:00:00,Switzerland,Switzerland,CH,135.64,170.57,83.22,43.36,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 01:00:00,Switzerland,Switzerland,CH,133.37,168.5,83.14,41.5,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 02:00:00,Switzerland,Switzerland,CH,124.79,159.04,83.91,42.18,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 03:00:00,Switzerland,Switzerland,CH,99.57,130.91,86.79,43.69,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 04:00:00,Switzerland,Switzerland,CH,8.32,28.38,97.93,49.39,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 05:00:00,Switzerland,Switzerland,CH,4.18,23.93,98.98,56.1,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 06:00:00,Switzerland,Switzerland,CH,1.94,21.43,99.7,60.64,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 07:00:00,Switzerland,Switzerland,CH,16.75,38.04,97.37,58.48,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 08:00:00,Switzerland,Switzerland,CH,69.47,97.87,90.59,52.75,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 09:00:00,Switzerland,Switzerland,CH,75.95,105.41,89.9,50.78,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 10:00:00,Switzerland,Switzerland,CH,61.14,88.84,91.78,51.49,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 11:00:00,Switzerland,Switzerland,CH,69.66,98.69,90.51,50.8,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 12:00:00,Switzerland,Switzerland,CH,67.35,96.32,90.57,48.83,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 13:00:00,Switzerland,Switzerland,CH,52.89,79.97,92.12,48.95,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 14:00:00,Switzerland,Switzerland,CH,55.45,82.87,91.82,50.22,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 15:00:00,Switzerland,Switzerland,CH,51.79,78.2,92.41,51.44,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 16:00:00,Switzerland,Switzerland,CH,16.48,38.35,96.69,54.99,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 17:00:00,Switzerland,Switzerland,CH,4.53,24.79,98.92,60.1,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 18:00:00,Switzerland,Switzerland,CH,5.17,25.55,98.76,60.31,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 19:00:00,Switzerland,Switzerland,CH,14.33,35.12,97.43,56.92,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 20:00:00,Switzerland,Switzerland,CH,67.47,94.18,90.92,50.67,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 21:00:00,Switzerland,Switzerland,CH,127.06,161.31,83.9,46.98,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 22:00:00,Switzerland,Switzerland,CH,163.97,202.26,79.61,42.64,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 23:00:00,Switzerland,Switzerland,CH,172.25,211.38,78.8,41.76,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 00:00:00,Switzerland,Switzerland,CH,176.87,216.6,78.26,41.17,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 01:00:00,Switzerland,Switzerland,CH,159.76,197.98,79.74,39.93,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 02:00:00,Switzerland,Switzerland,CH,148.1,184.87,81.17,40.87,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 03:00:00,Switzerland,Switzerland,CH,142.78,179.13,81.79,43.53,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 04:00:00,Switzerland,Switzerland,CH,52.51,78.29,91.88,47.91,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 05:00:00,Switzerland,Switzerland,CH,6.79,27.18,98.36,57.06,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 06:00:00,Switzerland,Switzerland,CH,1.27,21.01,99.7,62.16,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 07:00:00,Switzerland,Switzerland,CH,16.85,38.62,97.4,59.8,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 08:00:00,Switzerland,Switzerland,CH,80.84,110.47,90.24,57.13,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 09:00:00,Switzerland,Switzerland,CH,111.36,145.09,86.85,56.76,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 10:00:00,Switzerland,Switzerland,CH,103.99,136.75,87.75,56.74,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 11:00:00,Switzerland,Switzerland,CH,98.29,130.33,88.11,53.66,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 12:00:00,Switzerland,Switzerland,CH,89.99,121.04,88.82,51.83,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 13:00:00,Switzerland,Switzerland,CH,82.85,113.27,89.22,50.65,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 14:00:00,Switzerland,Switzerland,CH,72.33,101.44,90.22,50.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 15:00:00,Switzerland,Switzerland,CH,72.08,100.88,90.23,51.23,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 16:00:00,Switzerland,Switzerland,CH,44.91,70.02,93.45,54.15,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 17:00:00,Switzerland,Switzerland,CH,8.38,29.34,98.1,59.76,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 18:00:00,Switzerland,Switzerland,CH,7.15,27.73,98.4,59.47,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 19:00:00,Switzerland,Switzerland,CH,15.37,36.56,97.12,57.8,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 20:00:00,Switzerland,Switzerland,CH,97.82,128.4,87.35,50.85,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 21:00:00,Switzerland,Switzerland,CH,142.44,178.33,82.43,48.47,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 22:00:00,Switzerland,Switzerland,CH,154.28,190.96,81.62,46.68,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 23:00:00,Switzerland,Switzerland,CH,162.86,200.32,80.78,45.72,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 00:00:00,Switzerland,Switzerland,CH,167.29,205.14,80.2,43.83,Electricity Maps Estimation,false,
2022-04-28 01:00:00,Switzerland,Switzerland,CH,163.42,201.28,80.31,43.35,Electricity Maps Estimation,false,
2022-04-28 02:00:00,Switzerland,Switzerland,CH,155.19,192.49,80.9,43.61,Electricity Maps Estimation,false,
2022-04-28 03:00:00,Switzerland,Switzerland,CH,126.86,161.16,83.78,45.61,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 04:00:00,Switzerland,Switzerland,CH,34.29,57.61,94.45,52.84,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 05:00:00,Switzerland,Switzerland,CH,0.0,19.66,100.0,63.83,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 06:00:00,Switzerland,Switzerland,CH,5.87,26.17,99.26,65.81,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 07:00:00,Switzerland,Switzerland,CH,89.22,119.57,89.49,61.25,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 08:00:00,Switzerland,Switzerland,CH,111.51,145.06,87.15,61.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
