Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-02-09 18:00:00,Switzerland,Switzerland,CH,11.43,34.82,98.27,67.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-09 19:00:00,Switzerland,Switzerland,CH,25.15,49.72,96.62,65.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-09 20:00:00,Switzerland,Switzerland,CH,78.69,109.1,89.66,56.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-09 21:00:00,Switzerland,Switzerland,CH,76.94,107.15,89.95,55.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-09 22:00:00,Switzerland,Switzerland,CH,105.43,138.99,86.33,52.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-09 23:00:00,Switzerland,Switzerland,CH,83.9,115.09,88.81,51.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 00:00:00,Switzerland,Switzerland,CH,83.99,115.55,88.31,49.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 01:00:00,Switzerland,Switzerland,CH,90.39,122.56,87.7,48.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 02:00:00,Switzerland,Switzerland,CH,82.55,113.33,88.8,48.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 03:00:00,Switzerland,Switzerland,CH,77.37,107.5,89.24,48.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 04:00:00,Switzerland,Switzerland,CH,88.28,119.61,88.09,48.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 05:00:00,Switzerland,Switzerland,CH,94.51,126.96,87.49,53.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 06:00:00,Switzerland,Switzerland,CH,10.05,33.18,98.38,62.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 07:00:00,Switzerland,Switzerland,CH,12.06,35.33,98.15,63.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 08:00:00,Switzerland,Switzerland,CH,11.83,35.15,98.19,64.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 09:00:00,Switzerland,Switzerland,CH,10.44,33.83,98.36,64.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 10:00:00,Switzerland,Switzerland,CH,8.28,31.62,98.65,63.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 11:00:00,Switzerland,Switzerland,CH,11.21,34.67,98.22,61.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 12:00:00,Switzerland,Switzerland,CH,6.66,29.71,98.84,60.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 13:00:00,Switzerland,Switzerland,CH,6.92,29.98,98.81,61.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 14:00:00,Switzerland,Switzerland,CH,10.91,34.12,98.26,62.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 15:00:00,Switzerland,Switzerland,CH,9.84,33.04,98.4,62.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 16:00:00,Switzerland,Switzerland,CH,6.48,29.5,98.87,63.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 17:00:00,Switzerland,Switzerland,CH,23.39,49.04,95.75,63.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 18:00:00,Switzerland,Switzerland,CH,22.59,48.21,95.78,63.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 19:00:00,Switzerland,Switzerland,CH,16.65,40.82,97.1,62.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 20:00:00,Switzerland,Switzerland,CH,21.94,47.39,95.79,61.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 21:00:00,Switzerland,Switzerland,CH,50.59,79.08,92.19,57.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 22:00:00,Switzerland,Switzerland,CH,75.49,106.3,89.74,56.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-10 23:00:00,Switzerland,Switzerland,CH,69.82,100.88,89.62,54.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 00:00:00,Switzerland,Switzerland,CH,93.94,128.69,85.89,52.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 01:00:00,Switzerland,Switzerland,CH,96.21,130.56,86.32,52.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 02:00:00,Switzerland,Switzerland,CH,98.78,132.87,86.4,51.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 03:00:00,Switzerland,Switzerland,CH,84.58,116.46,88.47,52.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 04:00:00,Switzerland,Switzerland,CH,79.83,111.6,88.79,53.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 05:00:00,Switzerland,Switzerland,CH,42.0,71.71,91.46,58.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 06:00:00,Switzerland,Switzerland,CH,70.4,104.43,86.42,57.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 07:00:00,Switzerland,Switzerland,CH,66.39,99.47,87.38,59.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 08:00:00,Switzerland,Switzerland,CH,72.07,107.27,85.78,59.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 09:00:00,Switzerland,Switzerland,CH,78.6,115.5,84.15,57.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 10:00:00,Switzerland,Switzerland,CH,67.75,103.22,86.09,58.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 11:00:00,Switzerland,Switzerland,CH,72.61,109.73,84.62,56.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 12:00:00,Switzerland,Switzerland,CH,72.06,108.96,84.74,56.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 13:00:00,Switzerland,Switzerland,CH,46.15,77.31,90.27,57.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 14:00:00,Switzerland,Switzerland,CH,42.4,72.37,91.11,57.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 15:00:00,Switzerland,Switzerland,CH,34.31,62.52,92.85,58.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 16:00:00,Switzerland,Switzerland,CH,65.52,99.24,87.09,59.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 17:00:00,Switzerland,Switzerland,CH,64.78,97.74,87.6,60.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 18:00:00,Switzerland,Switzerland,CH,51.26,82.09,90.06,61.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 19:00:00,Switzerland,Switzerland,CH,6.32,29.08,98.91,64.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 20:00:00,Switzerland,Switzerland,CH,58.49,86.97,92.32,59.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 21:00:00,Switzerland,Switzerland,CH,88.04,119.89,88.57,55.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 22:00:00,Switzerland,Switzerland,CH,108.84,143.51,85.69,53.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-11 23:00:00,Switzerland,Switzerland,CH,119.18,155.09,84.28,51.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 00:00:00,Switzerland,Switzerland,CH,125.25,161.9,83.15,47.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 01:00:00,Switzerland,Switzerland,CH,130.36,167.85,82.15,46.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 02:00:00,Switzerland,Switzerland,CH,125.11,161.85,82.89,46.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 03:00:00,Switzerland,Switzerland,CH,105.56,139.69,85.32,46.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 04:00:00,Switzerland,Switzerland,CH,101.67,135.61,86.0,49.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 05:00:00,Switzerland,Switzerland,CH,96.71,129.84,87.15,54.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 06:00:00,Switzerland,Switzerland,CH,52.47,80.21,93.01,61.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 07:00:00,Switzerland,Switzerland,CH,70.35,99.67,90.9,60.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 08:00:00,Switzerland,Switzerland,CH,68.25,97.86,91.11,62.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 09:00:00,Switzerland,Switzerland,CH,70.49,100.9,90.45,59.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 10:00:00,Switzerland,Switzerland,CH,78.58,110.2,89.36,58.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 11:00:00,Switzerland,Switzerland,CH,68.03,98.73,90.71,57.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 12:00:00,Switzerland,Switzerland,CH,78.74,110.67,89.32,55.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 13:00:00,Switzerland,Switzerland,CH,104.1,138.96,85.79,53.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 14:00:00,Switzerland,Switzerland,CH,111.14,146.48,84.86,52.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 15:00:00,Switzerland,Switzerland,CH,111.8,146.24,85.35,53.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 16:00:00,Switzerland,Switzerland,CH,73.1,102.95,90.68,58.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 17:00:00,Switzerland,Switzerland,CH,67.28,96.1,91.74,61.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 18:00:00,Switzerland,Switzerland,CH,50.08,77.61,93.55,62.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 19:00:00,Switzerland,Switzerland,CH,96.64,129.63,87.64,57.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 20:00:00,Switzerland,Switzerland,CH,104.83,139.11,86.28,54.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 21:00:00,Switzerland,Switzerland,CH,116.56,152.32,84.87,53.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 22:00:00,Switzerland,Switzerland,CH,111.82,147.43,85.33,51.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-12 23:00:00,Switzerland,Switzerland,CH,131.6,169.16,82.2,47.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 00:00:00,Switzerland,Switzerland,CH,140.9,179.74,80.98,46.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 01:00:00,Switzerland,Switzerland,CH,142.56,181.71,80.67,45.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 02:00:00,Switzerland,Switzerland,CH,137.91,176.46,81.06,44.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 03:00:00,Switzerland,Switzerland,CH,134.85,172.98,81.57,45.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 04:00:00,Switzerland,Switzerland,CH,140.16,178.88,80.85,45.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 05:00:00,Switzerland,Switzerland,CH,146.6,185.88,80.51,47.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 06:00:00,Switzerland,Switzerland,CH,149.08,188.82,80.59,50.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 07:00:00,Switzerland,Switzerland,CH,136.97,174.65,82.89,54.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 08:00:00,Switzerland,Switzerland,CH,100.52,134.44,87.38,58.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 09:00:00,Switzerland,Switzerland,CH,91.28,124.55,88.45,58.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 10:00:00,Switzerland,Switzerland,CH,100.34,135.16,87.15,58.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 11:00:00,Switzerland,Switzerland,CH,116.35,153.54,84.99,56.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 12:00:00,Switzerland,Switzerland,CH,124.3,162.65,83.73,54.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 13:00:00,Switzerland,Switzerland,CH,129.61,168.18,82.95,52.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 14:00:00,Switzerland,Switzerland,CH,125.68,163.46,83.38,51.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 15:00:00,Switzerland,Switzerland,CH,110.05,144.96,85.61,52.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 16:00:00,Switzerland,Switzerland,CH,47.05,74.37,94.02,60.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 17:00:00,Switzerland,Switzerland,CH,37.89,63.45,95.18,63.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 18:00:00,Switzerland,Switzerland,CH,65.23,94.68,91.6,61.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 19:00:00,Switzerland,Switzerland,CH,92.51,125.68,87.97,57.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 20:00:00,Switzerland,Switzerland,CH,110.61,146.17,85.53,55.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 21:00:00,Switzerland,Switzerland,CH,121.4,158.28,84.21,53.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 22:00:00,Switzerland,Switzerland,CH,136.88,175.67,82.37,51.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-13 23:00:00,Switzerland,Switzerland,CH,133.07,171.14,82.89,51.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 00:00:00,Switzerland,Switzerland,CH,126.2,163.48,83.67,52.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 01:00:00,Switzerland,Switzerland,CH,126.56,164.29,83.49,51.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 02:00:00,Switzerland,Switzerland,CH,122.8,159.99,83.97,50.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 03:00:00,Switzerland,Switzerland,CH,110.76,146.83,85.67,52.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 04:00:00,Switzerland,Switzerland,CH,113.09,149.49,85.35,52.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 05:00:00,Switzerland,Switzerland,CH,119.88,157.0,84.25,51.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 06:00:00,Switzerland,Switzerland,CH,127.01,164.91,83.57,53.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 07:00:00,Switzerland,Switzerland,CH,124.42,162.14,83.94,55.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 08:00:00,Switzerland,Switzerland,CH,115.11,152.1,85.25,57.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 09:00:00,Switzerland,Switzerland,CH,96.11,131.07,87.5,58.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 10:00:00,Switzerland,Switzerland,CH,87.82,122.05,88.5,59.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 11:00:00,Switzerland,Switzerland,CH,87.66,121.95,88.62,58.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 12:00:00,Switzerland,Switzerland,CH,80.98,114.5,89.1,57.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 13:00:00,Switzerland,Switzerland,CH,78.11,111.1,89.29,56.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 14:00:00,Switzerland,Switzerland,CH,78.91,111.34,89.3,56.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 15:00:00,Switzerland,Switzerland,CH,102.03,136.26,86.79,54.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 16:00:00,Switzerland,Switzerland,CH,94.44,127.05,88.11,57.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 17:00:00,Switzerland,Switzerland,CH,72.96,103.16,90.9,61.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 18:00:00,Switzerland,Switzerland,CH,70.2,100.51,91.05,60.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 19:00:00,Switzerland,Switzerland,CH,80.92,112.82,89.46,59.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 20:00:00,Switzerland,Switzerland,CH,90.76,123.74,88.0,56.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 21:00:00,Switzerland,Switzerland,CH,85.81,118.25,88.9,56.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 22:00:00,Switzerland,Switzerland,CH,75.12,106.3,90.1,55.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-14 23:00:00,Switzerland,Switzerland,CH,97.98,131.67,87.21,52.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 00:00:00,Switzerland,Switzerland,CH,96.68,130.19,87.22,51.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 01:00:00,Switzerland,Switzerland,CH,100.97,135.1,86.59,51.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 02:00:00,Switzerland,Switzerland,CH,97.45,131.12,86.98,51.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 03:00:00,Switzerland,Switzerland,CH,97.66,131.1,87.06,51.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 04:00:00,Switzerland,Switzerland,CH,103.58,137.77,86.52,52.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 05:00:00,Switzerland,Switzerland,CH,109.95,144.62,85.83,54.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 06:00:00,Switzerland,Switzerland,CH,89.5,121.38,88.86,58.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 07:00:00,Switzerland,Switzerland,CH,88.93,120.96,88.92,59.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 08:00:00,Switzerland,Switzerland,CH,74.41,105.5,90.34,61.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 09:00:00,Switzerland,Switzerland,CH,74.38,105.41,90.27,59.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 10:00:00,Switzerland,Switzerland,CH,88.49,121.02,88.33,58.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 11:00:00,Switzerland,Switzerland,CH,81.54,113.2,89.33,58.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 12:00:00,Switzerland,Switzerland,CH,101.6,135.14,86.94,56.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 13:00:00,Switzerland,Switzerland,CH,104.9,138.73,86.14,55.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 14:00:00,Switzerland,Switzerland,CH,104.13,137.11,86.72,55.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 15:00:00,Switzerland,Switzerland,CH,93.27,124.92,88.19,56.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 16:00:00,Switzerland,Switzerland,CH,77.86,107.51,90.56,59.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 17:00:00,Switzerland,Switzerland,CH,63.35,92.0,92.24,61.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 18:00:00,Switzerland,Switzerland,CH,73.29,102.94,91.11,61.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 19:00:00,Switzerland,Switzerland,CH,101.13,133.89,87.33,56.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-02-15 20:00:00,Switzerland,Switzerland,CH,96.17,128.76,87.19,51.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
