Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-03-25 01:00:00,Switzerland,Switzerland,CH,42.27,68.15,94.45,57.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 02:00:00,Switzerland,Switzerland,CH,36.83,61.68,95.0,56.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 03:00:00,Switzerland,Switzerland,CH,36.21,61.07,95.03,56.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 04:00:00,Switzerland,Switzerland,CH,37.0,62.02,94.95,55.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 05:00:00,Switzerland,Switzerland,CH,39.04,64.71,94.76,57.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 06:00:00,Switzerland,Switzerland,CH,36.42,62.39,95.15,61.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 07:00:00,Switzerland,Switzerland,CH,35.14,61.73,95.39,65.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 08:00:00,Switzerland,Switzerland,CH,29.39,55.5,96.09,66.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 09:00:00,Switzerland,Switzerland,CH,27.11,52.87,96.31,65.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 10:00:00,Switzerland,Switzerland,CH,21.45,46.31,96.92,64.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 11:00:00,Switzerland,Switzerland,CH,17.08,41.16,97.43,63.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 12:00:00,Switzerland,Switzerland,CH,23.82,49.32,96.64,64.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 13:00:00,Switzerland,Switzerland,CH,23.73,49.19,96.69,63.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 14:00:00,Switzerland,Switzerland,CH,23.9,48.88,96.59,61.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 15:00:00,Switzerland,Switzerland,CH,23.55,47.62,96.54,59.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 16:00:00,Switzerland,Switzerland,CH,23.05,46.26,96.78,58.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 17:00:00,Switzerland,Switzerland,CH,26.01,48.21,96.85,60.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 18:00:00,Switzerland,Switzerland,CH,29.14,51.33,96.84,62.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 19:00:00,Switzerland,Switzerland,CH,24.37,46.24,97.03,59.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 20:00:00,Switzerland,Switzerland,CH,22.73,45.45,96.83,56.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 21:00:00,Switzerland,Switzerland,CH,23.62,46.64,96.68,54.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 22:00:00,Switzerland,Switzerland,CH,29.21,53.29,96.03,55.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 23:00:00,Switzerland,Switzerland,CH,23.49,46.24,96.62,52.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 00:00:00,Switzerland,Switzerland,CH,24.1,47.02,96.55,52.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 01:00:00,Switzerland,Switzerland,CH,25.58,48.42,96.43,52.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 02:00:00,Switzerland,Switzerland,CH,19.52,41.49,97.01,51.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 03:00:00,Switzerland,Switzerland,CH,13.74,34.12,97.57,47.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 04:00:00,Switzerland,Switzerland,CH,11.52,31.52,97.83,47.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 05:00:00,Switzerland,Switzerland,CH,10.48,30.65,98.0,51.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 06:00:00,Switzerland,Switzerland,CH,9.81,30.12,98.21,54.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 07:00:00,Switzerland,Switzerland,CH,9.4,30.5,98.27,57.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 08:00:00,Switzerland,Switzerland,CH,13.14,34.99,97.58,56.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 09:00:00,Switzerland,Switzerland,CH,22.69,46.61,95.75,56.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 10:00:00,Switzerland,Switzerland,CH,23.96,48.46,95.58,58.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 11:00:00,Switzerland,Switzerland,CH,24.54,49.32,95.48,57.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 12:00:00,Switzerland,Switzerland,CH,16.8,39.64,96.86,55.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 13:00:00,Switzerland,Switzerland,CH,13.08,35.25,97.87,56.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 14:00:00,Switzerland,Switzerland,CH,17.35,39.92,97.27,55.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 15:00:00,Switzerland,Switzerland,CH,17.04,39.27,97.32,55.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 16:00:00,Switzerland,Switzerland,CH,17.08,38.73,97.57,57.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 17:00:00,Switzerland,Switzerland,CH,21.1,42.02,97.41,58.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 18:00:00,Switzerland,Switzerland,CH,27.96,50.45,96.47,58.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 19:00:00,Switzerland,Switzerland,CH,35.76,59.63,95.38,55.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 20:00:00,Switzerland,Switzerland,CH,26.38,48.78,96.4,53.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 21:00:00,Switzerland,Switzerland,CH,28.91,52.23,96.12,53.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 22:00:00,Switzerland,Switzerland,CH,38.49,63.23,94.9,52.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 23:00:00,Switzerland,Switzerland,CH,47.38,73.17,93.94,53.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 00:00:00,Switzerland,Switzerland,CH,39.2,63.26,94.89,53.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 01:00:00,Switzerland,Switzerland,CH,38.62,62.95,94.88,54.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 02:00:00,Switzerland,Switzerland,CH,35.35,59.07,95.21,54.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 03:00:00,Switzerland,Switzerland,CH,52.85,78.23,93.25,56.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 04:00:00,Switzerland,Switzerland,CH,55.45,76.17,94.34,63.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 05:00:00,Switzerland,Switzerland,CH,14.61,33.15,98.67,62.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 06:00:00,Switzerland,Switzerland,CH,14.18,33.4,98.67,66.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 07:00:00,Switzerland,Switzerland,CH,13.51,33.44,98.63,66.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 08:00:00,Switzerland,Switzerland,CH,27.5,50.61,96.79,65.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 09:00:00,Switzerland,Switzerland,CH,33.49,58.73,95.95,67.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 10:00:00,Switzerland,Switzerland,CH,23.1,47.73,96.92,66.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 11:00:00,Switzerland,Switzerland,CH,24.01,49.19,96.54,64.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 12:00:00,Switzerland,Switzerland,CH,25.18,50.5,96.4,63.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 13:00:00,Switzerland,Switzerland,CH,26.98,52.6,96.23,64.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 14:00:00,Switzerland,Switzerland,CH,28.44,54.02,96.12,63.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 15:00:00,Switzerland,Switzerland,CH,38.49,64.28,95.18,65.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 16:00:00,Switzerland,Switzerland,CH,30.15,52.61,96.66,65.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 17:00:00,Switzerland,Switzerland,CH,28.97,48.88,97.19,65.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 18:00:00,Switzerland,Switzerland,CH,27.91,47.75,97.18,64.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 19:00:00,Switzerland,Switzerland,CH,22.05,42.05,97.56,61.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 20:00:00,Switzerland,Switzerland,CH,32.86,55.8,95.94,59.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 21:00:00,Switzerland,Switzerland,CH,44.78,70.09,94.31,59.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 22:00:00,Switzerland,Switzerland,CH,28.25,52.11,96.11,57.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 23:00:00,Switzerland,Switzerland,CH,38.45,63.74,94.9,57.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 00:00:00,Switzerland,Switzerland,CH,46.96,73.2,93.9,58.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 01:00:00,Switzerland,Switzerland,CH,66.86,95.47,91.41,58.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 02:00:00,Switzerland,Switzerland,CH,73.1,102.32,90.46,57.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 03:00:00,Switzerland,Switzerland,CH,74.96,103.27,90.41,58.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 04:00:00,Switzerland,Switzerland,CH,70.2,94.41,91.93,61.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 05:00:00,Switzerland,Switzerland,CH,14.28,34.15,98.29,63.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 06:00:00,Switzerland,Switzerland,CH,10.18,31.66,98.71,68.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 07:00:00,Switzerland,Switzerland,CH,11.32,34.63,98.05,69.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 08:00:00,Switzerland,Switzerland,CH,24.94,50.64,96.37,69.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 09:00:00,Switzerland,Switzerland,CH,34.35,60.98,95.3,68.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 10:00:00,Switzerland,Switzerland,CH,41.29,68.9,94.48,68.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 11:00:00,Switzerland,Switzerland,CH,33.85,60.62,95.37,67.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 12:00:00,Switzerland,Switzerland,CH,31.59,58.1,95.6,67.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 13:00:00,Switzerland,Switzerland,CH,30.9,57.6,95.41,66.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 14:00:00,Switzerland,Switzerland,CH,36.74,63.47,94.65,64.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 15:00:00,Switzerland,Switzerland,CH,21.91,45.8,96.36,63.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 16:00:00,Switzerland,Switzerland,CH,15.51,35.77,97.9,65.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 17:00:00,Switzerland,Switzerland,CH,12.15,32.36,98.43,63.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 18:00:00,Switzerland,Switzerland,CH,13.81,34.11,98.18,63.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 19:00:00,Switzerland,Switzerland,CH,33.19,54.55,95.76,60.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 20:00:00,Switzerland,Switzerland,CH,55.21,80.33,92.5,55.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 21:00:00,Switzerland,Switzerland,CH,73.36,101.73,89.98,52.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 22:00:00,Switzerland,Switzerland,CH,66.81,94.89,90.79,50.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 23:00:00,Switzerland,Switzerland,CH,69.19,97.34,90.74,50.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 00:00:00,Switzerland,Switzerland,CH,70.42,98.71,90.66,50.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 01:00:00,Switzerland,Switzerland,CH,75.94,104.71,89.9,49.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 02:00:00,Switzerland,Switzerland,CH,61.33,88.4,91.54,50.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 03:00:00,Switzerland,Switzerland,CH,53.88,79.41,92.69,51.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 04:00:00,Switzerland,Switzerland,CH,35.78,58.4,95.05,54.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 05:00:00,Switzerland,Switzerland,CH,11.29,32.22,98.49,60.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 06:00:00,Switzerland,Switzerland,CH,9.39,30.85,98.71,63.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 07:00:00,Switzerland,Switzerland,CH,22.0,43.6,97.15,64.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 08:00:00,Switzerland,Switzerland,CH,29.37,52.21,96.19,64.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 09:00:00,Switzerland,Switzerland,CH,29.89,54.56,95.47,61.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 10:00:00,Switzerland,Switzerland,CH,27.72,52.38,95.62,59.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 11:00:00,Switzerland,Switzerland,CH,17.85,41.26,96.65,57.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 12:00:00,Switzerland,Switzerland,CH,22.62,46.86,96.0,57.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 13:00:00,Switzerland,Switzerland,CH,26.09,50.63,95.59,56.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 14:00:00,Switzerland,Switzerland,CH,9.88,31.87,97.84,56.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 15:00:00,Switzerland,Switzerland,CH,10.62,32.43,97.63,55.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 16:00:00,Switzerland,Switzerland,CH,6.69,28.28,98.62,58.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 17:00:00,Switzerland,Switzerland,CH,3.8,25.46,99.32,61.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 18:00:00,Switzerland,Switzerland,CH,5.02,26.38,99.04,58.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 19:00:00,Switzerland,Switzerland,CH,10.39,31.09,97.98,52.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 20:00:00,Switzerland,Switzerland,CH,17.64,38.75,96.92,50.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 21:00:00,Switzerland,Switzerland,CH,37.27,60.95,94.56,49.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 22:00:00,Switzerland,Switzerland,CH,37.46,61.06,94.67,48.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 23:00:00,Switzerland,Switzerland,CH,28.22,50.44,95.79,47.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 00:00:00,Switzerland,Switzerland,CH,26.19,47.96,96.0,45.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 01:00:00,Switzerland,Switzerland,CH,18.12,38.59,96.93,45.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 02:00:00,Switzerland,Switzerland,CH,9.73,29.01,97.88,45.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 03:00:00,Switzerland,Switzerland,CH,10.06,29.46,97.91,45.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 04:00:00,Switzerland,Switzerland,CH,15.76,36.26,97.39,49.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 05:00:00,Switzerland,Switzerland,CH,20.4,41.4,97.16,54.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 06:00:00,Switzerland,Switzerland,CH,24.51,46.38,96.81,58.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 07:00:00,Switzerland,Switzerland,CH,24.66,46.97,96.56,58.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 08:00:00,Switzerland,Switzerland,CH,29.98,53.38,95.84,57.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 09:00:00,Switzerland,Switzerland,CH,21.82,44.61,96.7,56.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 10:00:00,Switzerland,Switzerland,CH,13.57,35.37,97.71,57.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 11:00:00,Switzerland,Switzerland,CH,15.89,37.86,97.45,57.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 12:00:00,Switzerland,Switzerland,CH,22.35,45.2,96.75,58.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 13:00:00,Switzerland,Switzerland,CH,21.08,43.92,96.9,57.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 14:00:00,Switzerland,Switzerland,CH,17.31,39.17,97.33,56.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 15:00:00,Switzerland,Switzerland,CH,19.87,41.83,96.98,56.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 16:00:00,Switzerland,Switzerland,CH,9.55,30.04,98.29,55.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 17:00:00,Switzerland,Switzerland,CH,11.93,32.55,98.2,55.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 18:00:00,Switzerland,Switzerland,CH,23.32,44.63,97.08,56.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 19:00:00,Switzerland,Switzerland,CH,39.44,62.74,94.85,53.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 20:00:00,Switzerland,Switzerland,CH,44.21,68.74,94.13,53.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 21:00:00,Switzerland,Switzerland,CH,39.15,63.4,94.6,53.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 22:00:00,Switzerland,Switzerland,CH,22.79,44.06,96.46,47.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 23:00:00,Switzerland,Switzerland,CH,19.78,40.53,96.68,46.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-31 00:00:00,Switzerland,Switzerland,CH,19.8,40.56,96.59,46.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-31 01:00:00,Switzerland,Switzerland,CH,12.57,31.93,97.37,44.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-31 02:00:00,Switzerland,Switzerland,CH,13.36,33.02,97.28,46.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-31 03:00:00,Switzerland,Switzerland,CH,14.92,34.77,97.15,46.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
